	nom_gene	logFC_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	PValue_RNAiVsCs	logFC_ActVsRep	PValue_ActVsRep	logFC_ActVsRNAi	PValue_ActVsRNAi
FBgn0002609	E(spl)m3-HLH	0.326734684300713	0.0411625808762273	0.0214550076258151	0.893628280451139	0.489836847951965	0.00221248781868978	0.305279676674898	0.057137842298147	-0.163102163651252	0.306967834480284
FBgn0002626	RpL32	-0.134712774374043	0.307508108426377	-0.0115604935604619	0.930290326755204	0.387829536243714	0.00326644789073611	-0.123152280813581	0.352203124947248	-0.522542310617758	7.73142199209012e-05
FBgn0002638	Rcc1	0.541100141212688	0.0100427571086765	-0.116171391344639	0.588239397843245	0.628621454625013	0.002740809973168	0.657271532557327	0.00209964349726441	-0.0875213134123254	0.673790712123884
FBgn0002707	mei-9	0.411116515179823	0.0423532944259162	0.326451310065359	0.111878300180321	0.543469569269108	0.00699758406619326	0.0846652051144636	0.677983976104875	-0.132353054089285	0.507920648428223
FBgn0002732	E(spl)malpha-BFM	0.0705761367726679	0.746795365572487	-0.3115356879788	0.155374225206025	0.853268291548223	0.000103104720909666	0.382111824751468	0.0816266013358785	-0.782692154775555	0.000364199901464351
FBgn0002873	mud	0.290494391406261	0.0802812450312465	0.116344232303965	0.486370592660048	0.464311848222104	0.00512231154558645	0.174150159102296	0.296835972278073	-0.173817456815843	0.293297039790503
FBgn0002891	DNApol-zeta	0.302288794602822	0.0711691142878382	0.185383657364108	0.274613225679199	0.678831367424074	4.4692321350886e-05	0.116905137238714	0.489820244187832	-0.376542572821252	0.022982086451219
FBgn0002906	Blm	0.274568824776103	0.244948939135075	0.0539389279687371	0.821982493288057	0.800407768092341	0.000638390130446217	0.220629896807365	0.356879531274056	-0.525838943316238	0.0243449686989938
FBgn0003044	Pcl	0.345153047702708	0.010437363402695	-0.0882283257748754	0.51816966919592	0.763746372153163	1.35121685192915e-08	0.433381373477583	0.00149017737530529	-0.418593324450455	0.00175388707113049
FBgn0003048	pcx	0.108959168283446	0.421980610700187	0.05222807903691	0.701694470249747	0.528308277489814	9.59721927867758e-05	0.0567310892465364	0.677618325688517	-0.419349109206368	0.00195992979451037
FBgn0003082	phr	0.307443422492483	0.178727947734972	0.129710035431787	0.577891012878697	1.04309345958389	3.48754683420568e-06	0.177733387060696	0.444141719463503	-0.73565003709141	0.00098970153063468
FBgn0003124	polo	0.485213795388286	0.0100306560906223	-0.178393083332249	0.355496181587966	0.720556129387622	0.000125885150837928	0.663606878720535	0.000559833363571931	-0.235342333999336	0.206197269375237
FBgn0003268	rod	0.205536986708875	0.153259625714703	0.0405873074925164	0.780951923751005	0.733388392830071	2.74941152766384e-07	0.164949679216359	0.258337183868671	-0.527851406121196	0.000210040194920882
FBgn0003334	Scm	0.106854210242177	0.444301687831547	-0.0620227264174306	0.660886648027228	0.40896022139917	0.00323751212843173	0.168876936659608	0.23327869919601	-0.302106011156993	0.0298797308993029
FBgn0003459	stwl	0.268585728412351	0.124909069466172	-0.0249588028871603	0.888101237759645	0.480384676983317	0.00590755812951474	0.293544531299511	0.0975357754215351	-0.211798948570966	0.223486509670132
FBgn0003598	Su(var)3-7	0.236723526360938	0.0979767953427868	0.267335140202228	0.0632646400565446	0.550130086087663	0.000112494240870005	-0.0306116138412905	0.831393343089992	-0.313406559726725	0.0274724627199318
FBgn0003701	thr	-0.288993988891994	0.150390263799621	-0.0125493190695685	0.950277014751408	0.565750117390238	0.00396398759430178	-0.276444669822425	0.175723844041714	-0.854744106282232	1.86852043808017e-05
FBgn0003744	trc	0.113348132949805	0.459952329266951	-0.0849186249179622	0.586191440348157	0.606162448373678	6.57600325111878e-05	0.198266757867767	0.204766519473722	-0.492814315423873	0.0011943797017856
FBgn0003882	tub	0.0569840131165658	0.783352657500813	-0.100067145102791	0.635320671943976	0.587769560877571	0.00410119187467366	0.157051158219357	0.458109241456706	-0.530785547761005	0.00975063802445477
FBgn0003892	ptc	-0.445885861925541	0.603905159283682	1.04163189693248	0.195695345148306	4.10235670887673	1.80167503894975e-07	-1.48751775885802	0.0779711440585032	-4.54824257080227	3.00568613354488e-08
FBgn0004049	yrt	0.14695079584912	0.325597670256532	0.017460335137531	0.908038750862799	0.394479092758741	0.00799550153719599	0.129490460711589	0.392262850540254	-0.247528296909621	0.0962667802499069
FBgn0004050	z	0.36558414297988	0.155397230203075	0.440955258223179	0.0902839449649661	0.755658590043111	0.00296311345156112	-0.0753711152432993	0.770903661408971	-0.390074447063231	0.1224163693543
FBgn0004237	Hrb87F	0.270484889924905	0.0439205918630586	-0.0479624691110133	0.723613497107981	0.399043721390367	0.00291569267548965	0.318447359035919	0.0188293746307519	-0.128558831465462	0.336509389921387
FBgn0004367	mei-41	0.542004596355837	0.00994845083982558	0.510727077666734	0.0159148164142615	0.846992190695455	5.28419520773194e-05	0.0312775186891035	0.881601835313547	-0.304987594339618	0.140918285097853
FBgn0004378	Klp61F	0.342451914941591	0.0786809619915699	0.242832156917485	0.219294437183579	0.666478609157003	0.000554113716725178	0.0996197580241059	0.612614950269403	-0.324026694215412	0.0911296948103082
FBgn0004391	shtd	0.242549998506063	0.201228718515156	0.199396413513747	0.295052058583997	0.575647845044204	0.00241033494317135	0.0431535849923164	0.820618040116523	-0.33309784653814	0.0784592714215022
FBgn0004406	tam	0.568462092632305	0.0167237095568766	0.0432687924734864	0.860042014130708	0.728787236542195	0.0020423422591363	0.525193300158819	0.0305294820987244	-0.160325143909889	0.491342015178318
FBgn0004510	Ets97D	0.309997683597037	0.186093562001506	0.13716395889527	0.566773518415542	0.783328181299936	0.00069689951457447	0.172833724701767	0.468481954833012	-0.473330497702899	0.0392378050671233
FBgn0004587	B52	0.154581384936508	0.211388819099544	-0.019981980416312	0.872415747530425	0.421563513884953	0.000641025324418101	0.17456336535282	0.160919110112191	-0.266982128948445	0.0305484822793391
FBgn0004860	ph-d	0.254313783365396	0.067186565132147	-0.120674441231645	0.395097021537157	0.457720713621903	0.000930580608210227	0.374988224597041	0.00818350344762106	-0.203406930256507	0.140290879541791
FBgn0004861	ph-p	0.127513829017385	0.336927716395454	0.0304457143208086	0.819997702748054	0.411068439103003	0.00190225994447522	0.0970681146965763	0.468631708208671	-0.283554610085618	0.0322619419902296
FBgn0004864	hop	0.113395711953471	0.510106308224787	-0.0642570940063803	0.710851997901023	0.67166507482586	9.21244706451145e-05	0.177652805959851	0.305964751463383	-0.55826936287239	0.00115043746509752
FBgn0005198	gig	0.131519653732277	0.390035681280635	0.130471785951804	0.396597504263956	0.655675147896335	1.68929413573699e-05	0.00104786778047304	0.994572598703115	-0.524155494164057	0.000580934927010404
FBgn0005386	ash1	0.161582876605318	0.245283524098459	0.00121418150037557	0.993081948203303	0.463933926780706	0.000822208191070302	0.160368695104943	0.252629355274668	-0.302351050175388	0.0291581345443557
FBgn0005617	msl-1	0.0732573390900964	0.664748528600688	0.0372461695257203	0.826741811543604	0.524120593142177	0.00184416965181047	0.0360111695643761	0.832701906296234	-0.450863254052081	0.00746169781825986
FBgn0005624	Psc	0.199197765644842	0.116989136840084	0.0273698467106399	0.830650678576443	1.15260560658044	1.34192710405866e-19	0.171827918934202	0.179506494649659	-0.953407840935593	5.61913068698398e-14
FBgn0005632	faf	0.213723554204376	0.0901019995819474	0.044436075263307	0.725214443030379	0.389706884280281	0.00199872976151261	0.169287478941069	0.180605806856397	-0.175983330075905	0.162339376486628
FBgn0005694	Aef1	0.182752595790819	0.230617314109385	0.0478826414200365	0.756356588038418	0.452171944745065	0.00288029484661515	0.134869954370783	0.382204351711723	-0.269419348954245	0.0755352358514741
FBgn0005775	Con	-0.893684526028897	0.0838045133594621	-0.525066928725968	0.30854441839959	3.05318004217977	3.94856997654375e-11	-0.368617597302929	0.505801178956862	-3.94686456820867	2.60333684948675e-15
FBgn0010173	RpA-70	0.623341305846484	0.0054260962748316	-0.0169833498468863	0.940765860724655	0.627086431637786	0.00508908309247381	0.64032465569337	0.00480728269347344	-0.00374512579130188	0.986499241791154
FBgn0010228	HmgZ	0.549285314390807	0.00844405719262905	-0.398008099175357	0.0603062672257676	0.766045078980465	0.000241345482705683	0.947293413566164	8.15649451972515e-06	-0.216759764589658	0.295056363164818
FBgn0010280	Taf4	-0.0180016129857689	0.892168949814162	-0.03960316935133	0.766310555447714	0.396877875087411	0.00275940128927228	0.0216015563655611	0.87140891999352	-0.41487948807318	0.00178397837171959
FBgn0010292	bys	0.167561688866141	0.456330296911046	0.116787541906699	0.607467586328437	0.679676122868073	0.00229589741661327	0.0507741469594416	0.823351243739984	-0.512114434001933	0.0214899952162277
FBgn0010314	Cks30A	0.267730631550279	0.383092275725409	-0.113775421498874	0.71883119795781	1.20565708498429	6.31562584472999e-05	0.381506053049153	0.225919142520938	-0.937926453434014	0.00173945089115733
FBgn0010328	woc	0.319791624493918	0.0354198822036137	0.0127590518568482	0.933316121992442	0.517856769190091	0.000661088947176408	0.30703257263707	0.0441020151909796	-0.198065144696173	0.191560031343835
FBgn0010638	Sec61beta	-0.313613821172085	0.0834688378249562	-0.125972272465563	0.488873333255956	0.501501668540968	0.00467861094374603	-0.187641548706522	0.309603765781857	-0.815115489713053	6.19714355183599e-06
FBgn0010660	Nup214	0.235473753915388	0.0961129095834282	0.260511529114447	0.0667496154638023	0.594723105202827	2.56126730406758e-05	-0.0250377751990588	0.85999732119053	-0.359249351287438	0.0108175329722408
FBgn0010770	ppan	0.33278404796788	0.145699209038418	0.308871375266648	0.18186964930077	0.660800887119212	0.00353096470283961	0.0239126727012316	0.917342184486403	-0.328016839151332	0.145255339269648
FBgn0010774	Ref1	-0.147737939319135	0.303226623205304	0.00724877268662123	0.959870058125131	0.434595257353692	0.00218146859827261	-0.154986712005756	0.285804209458935	-0.582333196672826	4.68418807359384e-05
FBgn0011016	SsRbeta	-0.0177202395819588	0.924643074931396	0.124289002532066	0.511045659129259	1.16633768953017	1.76050788413238e-10	-0.142009242114025	0.45594812432318	-1.18405792911213	1.27157480652494e-10
FBgn0011230	poe	0.103586805100419	0.455879592626224	0.176559821615552	0.204008342729042	0.437754806277302	0.00165031930590136	-0.0729730165151329	0.599541184780083	-0.334168001176884	0.0162244238906158
FBgn0011300	babo	-0.149426098963526	0.228086261334172	-0.0366616843902024	0.768231641429797	0.441451605064393	0.000341427705078331	-0.112764414573324	0.366779312425535	-0.590877704027919	1.86139356527534e-06
FBgn0011571	NA	0.0100980821134306	0.947274625042422	0.091803635922188	0.549501834549659	0.457798740178904	0.00260932703404067	-0.0817055538087573	0.595119420440417	-0.447700658065473	0.00331140902469723
FBgn0011604	Iswi	0.326301250425877	0.0153181936961173	-0.165714829133496	0.225970014256914	0.386238996809267	0.00404667542069363	0.492016079559373	0.000320496248874688	-0.0599377463833899	0.654479741865672
FBgn0011640	lark	0.16343488825443	0.298193915419168	-0.0485791454320752	0.758876244527122	0.411962790069501	0.0086126562001655	0.212014033686505	0.180725241666226	-0.248527901815071	0.112864088423112
FBgn0011666	msi	0.210262624829225	0.191559205496638	-0.106013016751719	0.510922413138909	0.431212081207748	0.00744347845628365	0.316275641580944	0.0500340418908694	-0.220949456378524	0.169702618005407
FBgn0011692	pav	0.483834024486991	0.0168170430204493	0.419806452965864	0.0402285125590539	0.679570763094044	0.000749079240939638	0.064027571521127	0.752260109102021	-0.195736738607053	0.326511934314045
FBgn0013269	Fkbp39	0.13155782308528	0.34706763752515	0.284668875309299	0.0425940622097487	0.756641569464945	5.7891366102811e-08	-0.153111052224018	0.275618517259173	-0.625083746379664	7.2956276202397e-06
FBgn0013278	Hsp70Bb	-0.0922782495108164	0.647993785265047	-0.181943613641752	0.368281971935464	0.6342817573513	0.00176555562321807	0.0896653641309352	0.657455116202253	-0.726560006862116	0.000347424372167304
FBgn0013279	Hsp70Bc	0.399624759012759	0.0462638691643772	-0.301263267452453	0.135806478945122	0.967379892373429	1.55342898576386e-06	0.700888026465212	0.000534753284408145	-0.567755133360671	0.00453128908151229
FBgn0013325	RpL11	-0.01935170509573	0.884265258448567	-0.0481463627559979	0.717713162032506	0.373652085348322	0.0049316837646961	0.0287946576602678	0.828965252060976	-0.393003790444052	0.00313537531825868
FBgn0013432	bcn92	0.412328357979894	0.194533196180936	0.0468159242648242	0.885030274380913	0.901590615233352	0.00434569389938365	0.36551243371507	0.256743868605046	-0.489262257253458	0.118301944535165
FBgn0013756	Mtor	0.138794484782791	0.262013285371812	-0.0826905499277749	0.506238100872935	0.368333712278909	0.00288513549250693	0.221485034710566	0.0752413694314209	-0.229539227496117	0.0632514993186625
FBgn0014189	Hel25E	0.207815142984963	0.163584135764355	-0.057418214967121	0.703623083717445	0.544867382853026	0.000246740900726876	0.265233357952084	0.0789189672576674	-0.337052239868063	0.0231384109803132
FBgn0014388	sty	-0.0435857364058132	0.766388916654257	-0.170497317285274	0.245672105703005	0.971440672026487	5.08699735923403e-11	0.126911580879461	0.387582204495011	-1.0150264084323	7.10120811686396e-12
FBgn0014879	Set	0.165696593906769	0.410409381824647	0.187804584027567	0.355476058105953	0.573871054739373	0.00400062655759383	-0.022107990120798	0.913428750998303	-0.408174460832604	0.0406304160993199
FBgn0015268	Nap1	-0.224611901299807	0.0784064313544757	-0.0380982651258701	0.76539433721792	0.38707420272941	0.00237972807954671	-0.186513636173937	0.144899461539382	-0.611686104029217	1.72939803811393e-06
FBgn0015391	glu	0.352930958322595	0.0741979751920774	-0.19386047604613	0.334191349452683	0.611532939216204	0.00193743004153018	0.546791434368724	0.00642684459594691	-0.258601980893609	0.18789060785586
FBgn0015393	NA	0.057526107007091	0.823411528026586	0.187503376699713	0.470027527570051	0.919363838867645	0.000307321220856152	-0.129977269692622	0.61766511977609	-0.861837731860554	0.000740334171810036
FBgn0015399	kek1	-0.329629798392923	0.530856544488479	1.0476164020056	0.0388793996652374	1.8779484222753	0.0001759668319047	-1.37724620039852	0.00826888839993333	-2.20757822066823	1.84850976668698e-05
FBgn0015615	SMC3	0.0204263921892996	0.895944207369055	-0.0588973293964545	0.709013076443637	0.507204550271976	0.00106788937154743	0.0793237215857541	0.616376431492864	-0.486778158082676	0.00174525895713229
FBgn0015766	Msr-110	-0.249379938413981	0.650926422073125	0.12667249864928	0.818668765823645	3.11783922651088	1.10801310183962e-10	-0.376052437063261	0.51070981198396	-3.36721916492486	1.63148598819121e-11
FBgn0015838	Vang	0.305924902945844	0.0262118461141025	-0.206716479929621	0.14396038334402	0.429559661435515	0.0017304425474762	0.512641382875465	0.000283309548976603	-0.123634758489671	0.365392248565904
FBgn0015905	ast	0.508461544371131	0.0127679616182585	0.476916688304669	0.0209287989234166	0.650280260219915	0.00137483144607402	0.0315448560664619	0.877298258492156	-0.141818715848784	0.480035820108449
FBgn0016685	Nlp	0.0917469766462873	0.475447433352164	0.270917077545615	0.0360302506008468	0.439749878634141	0.000566494605183928	-0.179170100899327	0.166511301157604	-0.348002901987854	0.00648225439136433
FBgn0016696	Pitslre	-0.0493152794300076	0.728514453094114	-0.0879097978221263	0.538685550834571	0.628149634703076	8.71354295798658e-06	0.0385945183921187	0.787946265251401	-0.677464914133084	1.78087124512979e-06
FBgn0016754	sba	-0.33492699453596	0.00667588266371122	-0.0891312765507102	0.470014335822475	0.331173426464454	0.00723953293251199	-0.24579571798525	0.0466651400221401	-0.666100421000414	7.4864578290158e-08
FBgn0016977	spen	0.0319403452881475	0.808321825751914	-0.0137005570061789	0.917140548724115	0.486069906742132	0.000229645334912911	0.0456409022943264	0.728933129879622	-0.454129561453985	0.000576078725245642
FBgn0016978	snRNP-U1-70K	-0.0977488269876314	0.624572984990825	0.149867983548893	0.454445133002575	0.51825375974559	0.00838619102863384	-0.247616810536525	0.220312368847813	-0.616002586733222	0.00189785391266524
FBgn0017551	Rca1	0.0626627937409736	0.784226408841332	-0.0514613746475162	0.82511418982067	0.717421372742291	0.00144553975661394	0.11412416838849	0.625381717812785	-0.654758579001317	0.00376438476777541
FBgn0019938	RpI1	0.219224163108986	0.132197732828398	0.334860058984442	0.0218980078818575	0.85182233313787	4.73613802848565e-09	-0.115635895875456	0.428157463690034	-0.632598170028884	1.29059589203409e-05
FBgn0020255	Ran	0.135681527084815	0.273027731812526	-0.033752166496686	0.786575876079964	0.413964598235078	0.000803148228526452	0.169433693581501	0.174466582442807	-0.278283071150263	0.0242385508030921
FBgn0020261	pcm	0.0891251107724099	0.609830630590291	0.372912696244195	0.033230267725093	0.479343193769575	0.00586837380834104	-0.283787585471785	0.105498366996976	-0.390218082997165	0.0250344430316391
FBgn0020306	dom	0.142073801920545	0.27418720238692	0.0880601235948971	0.498268696892314	0.51922094290714	6.61930161455796e-05	0.0540136783256475	0.677880662459975	-0.377147140986595	0.00371820509387516
FBgn0020309	crol	0.0194026274543522	0.88491701250962	-0.102135126740635	0.446944573066073	0.486306699614056	0.000289869810373784	0.121537754194987	0.365729716970025	-0.466904072159704	0.000504299953720077
FBgn0020513	Paics	-0.0184179327486752	0.901729618464151	0.344671393471703	0.0208148170487463	0.75122074007891	3.1188544858931e-07	-0.363089326220378	0.0155231629627227	-0.769638672827585	1.90048471953358e-07
FBgn0021795	Tapdelta	-0.175149687923532	0.380536588180043	-0.216598368911431	0.283097585209678	0.588081283824027	0.00284402553698843	0.0414486809878983	0.838490303198589	-0.763230971747559	0.00012514082478541
FBgn0021796	Tor	0.302094717787814	0.0394525068301996	0.206477313378701	0.162183743354142	0.385640393477878	0.00846967964354883	0.0956174044091132	0.516692291764506	-0.0835456756900636	0.567415380191029
FBgn0021895	ytr	0.179660980851798	0.199819174738882	-0.155196601706871	0.274650796547974	0.410885210968709	0.00327647618876116	0.334857582558669	0.018526969655251	-0.231224230116911	0.097784718041378
FBgn0022288	l(2)09851	0.105652809479233	0.628932536600293	0.168398738175161	0.445650353781741	0.6102408160294	0.0048045738396592	-0.0627459286959277	0.776773486048584	-0.504588006550167	0.0199325961463751
FBgn0022349	CG1910	-0.0708640431689364	0.632206243246526	-0.373010467564964	0.0122054282408684	0.533306647681829	0.000315263910385157	0.302146424396028	0.0425248852296659	-0.604170690850765	4.6415210705159e-05
FBgn0022764	Sin3A	0.19256753242554	0.117337055092479	-0.0297512706849754	0.80911119170012	0.319933505625453	0.00928210599747093	0.222318803110515	0.0711822279170533	-0.127365973199913	0.299976594511438
FBgn0022786	Hira	0.570821574438365	0.00523018692597795	0.0226170434738939	0.91445545551741	0.576595405659767	0.0047192970994611	0.548204530964471	0.00855355969247476	-0.00577383122140179	0.977129073897442
FBgn0022959	yps	0.120626279546976	0.540002277622658	-0.0930022747722985	0.636924360739713	0.686518400579768	0.000511340449847666	0.213628554319275	0.27849757025985	-0.565892121032792	0.00412967553007984
FBgn0022985	qkr58E-2	0.0335388471661524	0.815715915623559	-0.123244189966783	0.397629436679771	0.536468825324968	0.00017179763730335	0.156783037132935	0.283422623876456	-0.502929978158816	0.000444621706765265
FBgn0023097	bon	0.191572136890313	0.1584384841701	0.114576166813304	0.402196663937457	0.540525679223382	6.55459684588121e-05	0.0769959700770089	0.573498558999896	-0.348953542333069	0.00987507750888865
FBgn0023130	a6	-0.198249079440224	0.229707033525154	-0.292445822466927	0.081702737071373	0.582513892562005	0.000306113860668672	0.0941967430267036	0.579710628706879	-0.780762972002229	1.85080263113698e-06
FBgn0023143	Uba1	0.192348470292626	0.165861286583332	0.0915576197798644	0.510199308359749	0.571557819772678	3.92863220647594e-05	0.100790850512762	0.468509272086689	-0.379209349480051	0.00628458334363983
FBgn0023213	eIF4G1	-0.0597324010535416	0.693543943967917	-0.211001939010165	0.164936064155745	0.41338166266025	0.00639905983861452	0.151269537956623	0.319743473792237	-0.473114063713791	0.00182919703012435
FBgn0023531	CG32809	0.202484430221321	0.149035265119684	0.0602886421479416	0.669966188600398	0.369087933286748	0.00837105961669431	0.142195788073379	0.314917641939214	-0.166603503065427	0.233658146603654
FBgn0024364	CG11417	0.175783428248312	0.336765831644103	0.515693487795675	0.00492220748678688	0.624867122217361	0.000586463068136524	-0.339910059547363	0.0636184957811521	-0.449083693969049	0.0133920581605073
FBgn0024698	Cpsf160	0.180259825127013	0.251985387460605	0.00250497152326852	0.987472332050464	0.436853894814428	0.00524314509899997	0.177754853603744	0.265549206627135	-0.256594069687415	0.100878580466837
FBgn0025394	inc	0.314310592016476	0.0264247027853922	0.203130760929379	0.153958110700052	0.437461275215694	0.00197268327804096	0.111179831087098	0.434483749874423	-0.123150683199217	0.382407517129139
FBgn0025455	CycT	-0.0459239430208062	0.702739936249804	0.000269502508047731	0.998218090544524	0.330398683414648	0.00593455767080398	-0.046193445528854	0.702397849730829	-0.376322626435454	0.00176538189244067
FBgn0025463	Bap60	0.0110209730731272	0.93936597559904	-0.252662114402366	0.0873090239361698	0.489852225930953	0.000635353891200835	0.263683087475493	0.0756711348270344	-0.478831252857826	0.000887073072007929
FBgn0025630	Rtca	0.296082678734514	0.231958752699656	0.463068292912545	0.0633929422015193	0.76322540967689	0.00183324122476085	-0.166985614178031	0.501607488900759	-0.467142730942376	0.0553157773370305
FBgn0025676	CkIIalpha-i3	0.40647262003636	0.0454863642828108	-0.504608457759453	0.0170970790008775	1.1061438197221	4.31832283688213e-08	0.911081077795812	1.58530604679495e-05	-0.699671199685742	0.000466165239238147
FBgn0025700	CG5885	0.0863795102544598	0.685139488415066	0.13428259052262	0.532819840898451	0.59316344099538	0.00477660373240092	-0.0479030802681603	0.824508415269992	-0.506783930740921	0.0162393067150073
FBgn0026147	TTLL4A	0.15310821433724	0.379605131019052	0.105184550074939	0.549455303671646	0.53583218101993	0.00199674610878345	0.0479236642623013	0.785186613271836	-0.38272396668269	0.0272174960930844
FBgn0026313	X11L	0.234158446821479	0.07945561253343	-0.0713410789836139	0.59816726721883	0.681956087958939	2.88458593916287e-07	0.305499525805092	0.0240139687036894	-0.447797641137461	0.000731672598777688
FBgn0026427	Su(var)2-HP2	0.0960176093822195	0.532986071551881	-0.204344874775739	0.186674802815116	0.467571942735342	0.00239223631392101	0.300362484157959	0.0524937527461964	-0.371554333353122	0.0158001909271419
FBgn0026575	hang	0.336518144997407	0.00915393431980522	-0.118519898854234	0.360959490861019	0.405888552809397	0.00166526346145899	0.455038043851641	0.000458247819830182	-0.0693704078119908	0.59019516893244
FBgn0026597	Axn	0.245477875465954	0.0578196151602151	-0.0114926108619516	0.930260049850838	0.513478679260815	6.72491896128474e-05	0.256970486327906	0.0502000673047114	-0.268000803794861	0.0370474853758709
FBgn0026713	l(1)G0007	0.180131893155773	0.233257302083401	0.171909460327379	0.258541642833062	0.569017012999067	0.000156121670654008	0.00822243282839401	0.956911649671803	-0.388885119843294	0.00970196117161331
FBgn0026876	CG11403	0.394794428066249	0.0767636590783164	0.399341184201424	0.0772636981943744	1.06668501775903	1.20506000829626e-06	-0.00454675613517492	0.983833720463687	-0.671890589692781	0.00200244765727934
FBgn0027086	IleRS	0.0106405756731464	0.938391627512683	0.176427880114822	0.201080640334085	0.451617806895692	0.00100489020826918	-0.165787304441676	0.230418500762921	-0.440977231222546	0.00134488852998559
FBgn0027088	GlyRS	0.0919505841773767	0.565925005422068	0.223379598143267	0.165012042578577	0.483588142866152	0.00240984950111556	-0.131429013965891	0.414672814794053	-0.391637558688775	0.014099514373968
FBgn0027334	l(1)G0004	0.1332766320696	0.567220860150162	0.52665782707098	0.0235854432850437	0.62055579448858	0.00686075754418163	-0.393381195001381	0.0915268798560746	-0.48727916241898	0.0341225765148531
FBgn0027339	jim	-0.263321128866718	0.0731386595738238	0.0261903250061765	0.858498720220939	0.691899600215881	2.50502684984762e-06	-0.289511453872894	0.0493700713895845	-0.955220729082599	1.03900381659882e-10
FBgn0027495	Smyd4-4	0.326005047113016	0.0653620574266732	0.278091630310937	0.119554597510088	0.494967054046896	0.00498524169218846	0.0479134168020787	0.787806422043864	-0.16896200693388	0.335615071051169
FBgn0027498	CG2061	0.545728193162005	0.0497256203624677	0.582535383632237	0.0384744460602303	1.36985385271381	5.22654216253773e-07	-0.0368071904702316	0.89438439529605	-0.824125659551804	0.00209144989892002
FBgn0027504	CG8878	0.22130151414163	0.083509287852697	-0.205087685111974	0.116731867330572	0.392168282658628	0.0020690775576892	0.426389199253603	0.00111136183667585	-0.170866768516998	0.1790439663191
FBgn0027508	Tnks	0.214164798255922	0.217468195425574	-0.0171048023699304	0.922573513525077	0.68312487459851	7.55420042049808e-05	0.231269600625852	0.188806418048771	-0.468960076342588	0.00647650722261886
FBgn0027509	TBCD	0.273340056217214	0.119760224868018	0.0901164947515295	0.614270350416633	0.648282346194069	0.000196239065318256	0.183223561465684	0.304466892983781	-0.374942289976855	0.0306282853023496
FBgn0027521	CG3679	0.476008997342787	0.0168696357752635	0.52773649162844	0.00844617503539553	0.948186728313758	1.73645162978067e-06	-0.0517274942856532	0.79466663310427	-0.472177730970971	0.0160667081228071
FBgn0027567	CG8108	-0.00520941767771696	0.974202615682099	-0.113614888645496	0.481893078422912	0.522391830323629	0.00118441943890725	0.108405470967779	0.502630382849964	-0.527601248001346	0.00106958072399367
FBgn0027579	mino	0.0160113891121461	0.934606948475928	0.478009881771143	0.0141590864581186	0.522638493885453	0.00678028231953539	-0.461998492658997	0.0182172512376914	-0.506627104773307	0.0089634275779913
FBgn0027580	PCB	-0.0615929883308282	0.751258569399118	0.312167649510058	0.108308220052976	0.68096918145696	0.000426496405439162	-0.373760637840887	0.0553885676718021	-0.742562169787788	0.000129865672694416
FBgn0027885	NA	0.0781647617432065	0.636178817714124	-0.26431655965581	0.112610105340904	0.618959149134276	0.000177187750723025	0.342481321399016	0.0400595575506835	-0.540794387391069	0.00105430890532483
FBgn0027889	ball	0.362819403378588	0.0508789541860174	-0.059279197236575	0.755925857949435	0.48090498754507	0.00934330397978517	0.422098600615163	0.0262343754510005	-0.118085584166482	0.520797670311484
FBgn0027932	Akap200	0.365717267436548	0.026609090893822	0.210207085111599	0.203802676817701	0.90931544069339	3.88842511264198e-08	0.155510182324949	0.346523338919432	-0.543598173256842	0.000950867107383957
FBgn0028387	chm	0.205928916381534	0.291077378396436	0.065399717472808	0.740755889753885	0.635264296028363	0.00101904516929683	0.140529198908726	0.477099502842191	-0.429335379646829	0.0261706753433495
FBgn0028506	CG4455	-0.0304177813597846	0.904149128308957	0.206256574547104	0.41676664186017	0.975626084915392	8.28323442967842e-05	-0.236674355906889	0.354432363637263	-1.00604386627518	5.51679516726603e-05
FBgn0028899	CG31817	0.49263722478516	0.105773273171721	0.369331045748757	0.230418797515993	1.36228087854124	7.04225798233078e-06	0.123306179036403	0.68677355647806	-0.869643653756076	0.0036500446573334
FBgn0029088	disp	0.289104559372193	0.0899857327015685	0.333408289546792	0.052303168270167	0.660607941205367	9.79008809433833e-05	-0.0443037301745991	0.796025021483938	-0.371503381833174	0.0278728960161686
FBgn0029148	NHP2	-0.146584299841644	0.560207925897858	0.0878804393780115	0.727253323414251	0.682036440402625	0.00598262769573383	-0.234464739219655	0.355980861902683	-0.828620740244268	0.000936580465473286
FBgn0029525	CG18273	0.212386044700221	0.194067661547538	0.221648742027552	0.178711722927109	0.517042501414254	0.00148227353619232	-0.00926269732733045	0.955154816262422	-0.304656456714032	0.0607253986300496
FBgn0029672	CG2875	0.0853892926405264	0.630516124882798	0.0789724764097912	0.659564046998046	0.532709182851591	0.00242530296092644	0.00641681623073516	0.971553225525841	-0.447319890211065	0.0111106764171164
FBgn0029785	RpL35	0.0653647546025223	0.635800309190319	-0.0888976102180117	0.520138225980791	0.384764309357686	0.00533389012555952	0.154262364820534	0.264646203602127	-0.319399554755163	0.0207180919508407
FBgn0029798	CG4078	0.405678560740149	0.042914081683722	0.54930526906339	0.00657790667879892	0.850098113680141	1.76041752898636e-05	-0.143626708323241	0.473652383776221	-0.444419552939992	0.0234169709143832
