FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0027537	Nup93-1	0.301658787086895	3.93333700550354	1.19995396369518	0.27333087965975	0.613367238012593	3.93333700550354	4.93167227380196	0.0263687882213157
FBgn0027556	CG4928	0.744598143085982	7.25407139735316	3.21277207626838	0.073065596475577	-0.997733869845185	7.25407139735316	6.18288148413666	0.0128992044902082
FBgn0027597	CG17712	0.584544024443123	3.03108756670925	2.66567293653925	0.10253445007548	0.760850971832644	3.03108756670925	4.51392590044451	0.0336199893208233
FBgn0027791	O-fut2	0.333920631933265	3.44369069932738	0.645953770544672	0.421563037685454	1.28123090241845	3.44369069932738	9.0441611595008	0.00263535118900075
FBgn0027868	Nup107	0.0632367353934712	3.46842621980302	0.0341855031402432	0.853312788247253	0.760670224298213	3.46842621980302	4.84066152001773	0.0277962302674104
FBgn0028360	Cdc7	0.418129858104248	5.58780033329565	2.69742164684311	0.100510672910665	-0.780031203478987	5.58780033329565	9.76877872208006	0.00177500321183468
FBgn0028499	CG7985	0.29683212748287	1.24938760900012	0.278766680566896	0.597510719588172	1.49785867091294	1.24938760900012	6.89581668809744	0.00863976838367267
FBgn0028573	prc	0.956215950132868	2.41597253361406	3.21384544162908	0.0730176871241866	1.69771011691735	2.41597253361406	9.70469571687206	0.00183797754390715
FBgn0028675	Sur	0.903287327507446	1.73442765346753	2.25827008823583	0.132902448750417	1.22660297511389	1.73442765346753	4.11617172030485	0.0424750924818109
FBgn0028974		-0.0117193691590028	4.18722400799358	0.00153292715903319	0.968768713437211	0.725880319803616	4.18722400799358	5.72343722264875	0.0167399285277703
FBgn0029504	CHES-1-like	0.267516057661926	7.85786854270658	1.41088240788775	0.234909963748628	0.486090172352406	7.85786854270658	4.60288280225029	0.0319182421491845
FBgn0029709	CHOp24	-0.0666372598434507	5.02991664261359	0.0707321186576291	0.790273784002576	0.579411721194756	5.02991664261359	5.2223574054393	0.0222983031421891
FBgn0029755	Sas10	-0.0627728002201442	3.68813180031421	0.0417742858260914	0.838050629385871	0.634946794646689	3.68813180031421	4.19677853135632	0.0405008488366318
FBgn0029798	Rtel1	0.451982516131865	3.37854130341177	2.31788745525052	0.127893613728381	1.62466711139026	3.37854130341177	28.7449518049402	8.25648576294133e-08
FBgn0029942	CG2059	0.0881282371285835	2.79607260918954	0.0582248428695999	0.809323971272639	1.14986475620179	2.79607260918954	9.62848414094598	0.00191582664156615
FBgn0029997	CG2258	0.168588221780046	4.23706237646692	0.291374237764337	0.589341229378416	0.647216294478105	4.23706237646692	4.2161684961088	0.0400404791851163
FBgn0030053	CG12081	0.336055857285263	3.65151407118502	1.22542961409094	0.268297714059777	0.642836937102044	3.65151407118502	4.45613365262474	0.0347761261771138
FBgn0030086	CCT2	0.382189211330213	6.97007508977663	2.7807128903727	0.0954056932761031	0.51477289745669	6.97007508977663	5.01147329171025	0.0251798694662929
FBgn0030554	Dus2	0.294598692201264	2.51746225095351	0.517131323479752	0.472067949609589	0.97412479723591	2.51746225095351	5.54589755399122	0.0185240545281701
FBgn0030584	Grx5	0.252172253576953	4.25222782238291	0.852819495533799	0.355755937935913	0.663137209197378	4.25222782238291	5.82452626253825	0.0158042242146195
FBgn0030597	Eo	0.240341068539904	2.35418608287482	0.171659523490796	0.678641128546964	1.38063221252222	2.35418608287482	5.33585430890534	0.0208910985440708
FBgn0030793	Rai1	0.213357252348413	2.06048894653741	0.271936170590272	0.602035920073404	0.803431806830654	2.06048894653741	3.842453439361	0.049970350299892
FBgn0030834	CG8675	-0.201752674314124	3.57193175606217	0.396219740616012	0.529048026426823	0.649152516894734	3.57193175606217	4.01340671760993	0.0451398548163894
FBgn0030853	ND-24	0.00592017577278831	5.70585530779784	0.000764403715457718	0.977943015927689	0.492716256130183	5.70585530779784	5.1981424230746	0.0226110388820635
FBgn0030884	CG6847	-0.0963894423483492	1.69418702525919	0.0599241420195452	0.806615877306517	0.796601810780747	1.69418702525919	4.14982638652882	0.0416387929326068
FBgn0030912	CG6023	0.578371182592549	2.47744950461003	2.78498490752412	0.0951515898890627	1.42458677638257	2.47744950461003	16.6599067017995	4.47161603826741e-05
FBgn0030966	shop	0.103165245802926	3.64160280193348	0.082875392561732	0.773437934502349	1.01984223458479	3.64160280193348	7.79107371563322	0.00525049835433834
FBgn0030994	HP1D3csd	0.508638116989913	2.50690985107346	2.25875387890832	0.132860931678742	1.10149408964569	2.50690985107346	10.5371467370856	0.00116998903933135
FBgn0031033	CG14219	0.824934182068292	4.31849238015159	2.83202254408631	0.0924019224884645	1.97253393504023	4.31849238015159	14.7946303320597	0.000119876357089848
FBgn0031062	CG14230	0.148956117535673	3.95261050690762	0.214664104538105	0.643136031359638	0.753742288314093	3.95261050690762	5.3714896839618	0.0204684893810307
FBgn0031191	Cp110	0.306315851199079	2.06567750590651	0.702201095710699	0.402045081141938	1.19445047615678	2.06567750590651	10.6692654363569	0.00108930367370083
FBgn0031208	CR11023	1.2418495583505	0.976511745161296	2.03406129303678	0.153809117011094	2.2385308861509	0.976511745161296	6.18960577115369	0.012850281009288
FBgn0031255	BBS8	0.625127957469214	1.97734140140416	1.32244560139707	0.250153612937665	1.16098799260554	1.97734140140416	4.46684227722707	0.0345588035608555
FBgn0031318	CG4887	0.0670501956770539	5.73074840301893	0.0907115414122703	0.763274519543802	0.467547659909332	5.73074840301893	4.34208279601218	0.0371814126006497
FBgn0031422	PIG-Wa	0.918505451069882	1.01720154050106	2.25828632470861	0.13290105516321	1.61445488825231	1.01720154050106	6.84542604371881	0.00888685035505361
FBgn0031453	Bacc	0.446785947039186	7.46868145592598	3.81563432063052	0.0507763756526786	0.459910087635162	7.46868145592598	4.04295586214877	0.0443560667214128
FBgn0031490	CG17264	0.765810410837346	2.28994040535924	1.66576003655071	0.196827406383584	-1.37360443036929	2.28994040535924	5.59971339482316	0.0179634159348298
FBgn0031689	Cyp28d1	0.257842500705591	4.00338695821207	0.120277474854275	0.728733740360653	1.55565491910818	4.00338695821207	3.99053380892761	0.0457565658594689
FBgn0031713	Coq6	0.194945899739248	4.79677652796785	0.618559147532473	0.431583220152108	0.698031720392162	4.79677652796785	7.78175035136685	0.00527766378855895
FBgn0031848	Nse1	0.638384660012419	1.20396814928169	1.46740328731379	0.225755843762051	1.56538234611583	1.20396814928169	8.69612445789885	0.00318887334837113
FBgn0031939	CG13796	0.433796976829182	3.07892077541331	1.38268998725138	0.239643475605079	1.55364051168876	3.07892077541331	16.9100684460338	3.9193141573848e-05
FBgn0031961	CG7102	0.399304065697927	1.04307255943625	0.629395922991654	0.42757697989197	1.22776084064879	1.04307255943625	5.97464718488184	0.014512984689437
FBgn0032066	LManIII	-0.0199015684438746	6.91187928588425	0.00125678389656514	0.971720000090476	1.52145926863563	6.91187928588425	6.5990329920603	0.0102034168717693
FBgn0032067	LManIV	-0.68194066817526	3.51421899534033	1.04421930392328	0.306842199793974	1.61291447429543	3.51421899534033	5.17432588973611	0.0229230642876036
FBgn0032116	Mco1	0.309996188088975	4.83078272545638	0.653241524316499	0.418956128595663	0.898901144425036	4.83078272545638	5.30892431921721	0.0212164521616685
FBgn0032136	Apoltp	1.01211722615611	1.45625792085387	2.88862957880047	0.089206776285789	1.67608181939106	1.45625792085387	7.70505456637119	0.00550664085230563
FBgn0032166	CG4619	0.479593468492401	4.9870671368792	3.00435095459458	0.0830412300794457	0.842641546371372	4.9870671368792	9.10668288452651	0.00254677296359336
FBgn0032249	TBC1D16	0.641460027096069	2.28125410718643	3.28927127814662	0.0697339652328496	-0.890335190610777	2.28125410718643	6.40418871254607	0.0113851437996221
FBgn0032262	CG7384	0.359674358667489	2.55884761891744	0.546903781788163	0.459585574207649	1.22821842409825	2.55884761891744	6.1361990600578	0.013244170241302
FBgn0032264	Lip4	0.245286179937287	3.91653279841487	0.427951380150802	0.512995890648307	-1.50344286247337	3.91653279841487	16.4366033608887	5.03044196752172e-05
FBgn0032298	CG6724	-0.237174413866174	3.37535653873798	0.50158606000506	0.478804048991767	0.693137018924456	3.37535653873798	4.18708172920814	0.0407331579361887
FBgn0032329	Art8	-0.495859387051445	2.72198016757888	1.4155568017992	0.234136118365569	0.866897607866352	2.72198016757888	4.19003066435846	0.0406623617671091
FBgn0032373	Vha100-5	0.173127208645828	9.13158078034468	0.41019628905741	0.52186989360391	0.649353005139551	9.13158078034468	5.60879059689472	0.0178705928655437
FBgn0032377	CG14937	0.683734981435574	1.46080631227574	2.11745929297594	0.145627951581832	1.00644359019726	1.46080631227574	4.60070594135921	0.0319587939570994
FBgn0032397	Tom70	-0.0148180335158264	4.82453008342361	0.00449114325315492	0.946568971633694	0.483619699073079	4.82453008342361	4.72359266792523	0.0297515204822168
FBgn0032535	Ance-2	-0.526781666964061	3.13654237216462	2.16541539221032	0.14114647689977	0.729472548919932	3.13654237216462	4.05262027468464	0.044102838945551
FBgn0032615	CG6012	-0.0118253233095276	3.79159039729669	0.00077977871983137	0.977722353325743	1.46209052549915	3.79159039729669	10.9853355963612	0.000918356511045963
FBgn0032620	CG12288	0.0420746462443507	1.90027263819668	0.0091032312880639	0.923988494219413	1.05240122479806	1.90027263819668	5.61060804251021	0.0178520673206872
FBgn0032666	CG5758	0.354200946706188	4.71033807775784	0.902048493117643	0.342233028105497	0.897890456084074	4.71033807775784	5.61993006492276	0.0177573574351312
FBgn0032717	CG10600	0.134344685122399	6.94162742121351	0.31876921952176	0.572348239375885	-0.718822930058787	6.94162742121351	9.385067030507	0.00218760054601028
FBgn0032719	CG17321	-0.285401451795827	2.42892996185005	0.556041095687706	0.455859757727795	2.11621623241918	2.42892996185005	29.5814721305929	5.36149887746908e-08
FBgn0032819	Dus3	0.0367915209165178	2.42427582330703	0.00573674505739064	0.939624914903845	1.03806030707704	2.42427582330703	4.40004387349138	0.0359380060201594
FBgn0032919	pths	0.0920367113478276	4.71025208468518	0.0961948664227208	0.75644463067407	0.717857742907122	4.71025208468518	5.69258294729258	0.0170367604619061
FBgn0033048	CG7881	0.635151005895739	5.16128749689505	3.35716458212868	0.0669131862353035	-1.48105472716	5.16128749689505	19.20489980698	1.17411637819319e-05
FBgn0033081	geminin	0.281049375881428	3.1851308698348	0.791298423412874	0.373707799353191	0.728191059651221	3.1851308698348	5.27120564751454	0.0216809914993374
FBgn0033153	Gadd45	0.321253231571412	4.91625769460177	1.07332771488741	0.300195001770846	0.749160751645989	4.91625769460177	5.71425066730205	0.0168277454081472
FBgn0033210	U2A	0.415485364911946	2.6287356333056	1.24977425483334	0.26359559776317	0.875475217410596	2.6287356333056	5.50579718535134	0.0189535386380595
FBgn0033222	CG12824	0.669034712233451	2.51285824692333	2.0511261289357	0.15209365481132	-1.14657804264819	2.51285824692333	6.24324616534626	0.0124667768214548
FBgn0033252	CG12769	0.298964767837508	3.22719474683755	0.545338442782502	0.460228684500566	0.954913457147078	3.22719474683755	5.40804593876884	0.0200441411099672
FBgn0033274	CG14757	0.101050807539767	2.40523323370151	0.0584204600047258	0.809010112778818	0.990357264898869	2.40523323370151	5.49313718831413	0.0190912565079157
FBgn0033294	Mal-A4	0.352970463034095	7.31382570688442	1.73634187590429	0.187603003535357	0.672009933877745	7.31382570688442	6.17457508776664	0.0129599032484142
FBgn0033297	Mal-A8	0.77653616365849	7.69829926111554	2.5443259647854	0.11069114020204	1.01551556508349	7.69829926111554	4.2743695981784	0.0386913134645297
FBgn0033327	PGRP-SC1b	-0.516977002930354	3.7850097984448	1.35616668704822	0.244202934536319	1.25762402271845	3.7850097984448	7.40164726227697	0.00651641784331982
FBgn0033431	CG1827	0.531864774889972	3.76116443915897	2.45244482148307	0.117341978189748	0.933811979618094	3.76116443915897	7.43100992576384	0.00641093522424601
FBgn0033476	oys	0.130376898022758	7.4179039497145	0.306435699517365	0.579875663250914	-0.478948863344235	7.4179039497145	4.2331561263855	0.0396416607325116
FBgn0033483	egr	0.676572327127668	2.59338856382966	3.21215778547041	0.0730930303397877	-0.790988324694073	2.59338856382966	4.51810623048305	0.0335379347847215
FBgn0033485	RpLP0-like	0.33227191294619	4.09156646445665	1.09420346149193	0.295541730812083	0.81133707155339	4.09156646445665	6.39532810002817	0.0114421080822457
FBgn0033570	ND-B14	-0.24579405504033	4.99923982033608	0.889059175785206	0.345732389712045	0.683516677696614	4.99923982033608	6.63495560966591	0.00999966875314557
FBgn0033623	CG13202	0.218950133568247	2.30752403479455	0.227769465409086	0.633182691167185	0.95124319252441	2.30752403479455	4.20572422994991	0.0402877674848765
FBgn0033659	Damm	0.345460289436116	7.57530702029472	1.4272930111353	0.232206728997158	-1.13182038985233	7.57530702029472	16.0035344662933	6.32243400132694e-05
FBgn0033661	CG13185	-0.224307387404436	7.83302646181892	0.913707454903815	0.339132631766177	0.496051168383582	7.83302646181892	4.31607463481635	0.0377539178029856
FBgn0033716	Den1	-0.0466205860447475	3.23608227643559	0.0226491913908036	0.880372925309516	0.707297952735674	3.23608227643559	5.14347148723631	0.0233339438619416
FBgn0033802	CG17724	0.60914365009139	3.48209685735649	1.22654464351756	0.268080076552531	-1.06084940942464	3.48209685735649	3.91814854852298	0.0477674595027187
FBgn0033888	CG18568	-0.244228463376945	3.12160433249359	0.500577449310125	0.479246505815602	0.714638670395017	3.12160433249359	4.20285758092873	0.0403559209749936
FBgn0033903	CG8323	0.089300878162632	3.66236335893018	0.0592201108428227	0.807732860030923	0.966018190774992	3.66236335893018	6.67808159480471	0.00976056170263255
FBgn0033905	CG18324	0.262900970507848	3.39201203412805	0.716749639893772	0.397212160237402	0.992680675729702	3.39201203412805	10.0073630823976	0.00155915602395868
FBgn0033907	mRpS16	0.0860535827499938	3.26053415764041	0.08302946244652	0.773233195570799	0.757876713952676	3.26053415764041	6.37435809283604	0.0115780912729473
FBgn0033918	CG8531	-0.290618497142264	5.79555971155874	2.04355552351519	0.152852008651355	0.477057717465534	5.79555971155874	5.36435156252404	0.0205524280624722
FBgn0033972	Ciao1	0.245729817852727	4.06781362021391	0.589056750033173	0.442784099586042	0.928610284193092	4.06781362021391	8.16574910892331	0.00426888387738465
FBgn0033999	CG8093	0.169657131527384	7.12206308973644	0.270275832861998	0.603146801305554	1.15604880986327	7.12206308973644	11.7576058171075	0.000605951185050324
FBgn0034002	CG8079	0.305191938395358	4.10960207140314	1.31544940748867	0.251410375618765	0.705958986109499	4.10960207140314	6.96081948186677	0.00833138650468065
FBgn0034052	CG8299	0.109566269864743	6.98807535898033	0.129242993195653	0.719218224154608	1.93024749637978	6.98807535898033	35.0476972019183	3.21727220048158e-09
FBgn0034136	DAT	1.10320921460805	1.74063776428423	2.91160947560305	0.0879440706294548	3.11977890748154	1.74063776428423	20.7112030226855	5.34026459875039e-06
FBgn0034259	P32	-0.174437298009425	5.4977477671257	0.564356465325885	0.452510262633357	0.539129510405538	5.4977477671257	5.24881774313577	0.0219616876795653
FBgn0034335	GstE1	0.557091584997274	3.19690141117617	2.44100499994756	0.118200474736012	0.779622368348171	3.19690141117617	4.76248804999394	0.02908647367541
FBgn0034433	EndoB	-0.0904788774312483	2.17057609864955	0.0604951687372368	0.805715011019631	0.928705814782674	2.17057609864955	6.37061282744972	0.0116025520747357
FBgn0034500	CG11200	0.177694551514507	5.07584257550641	0.375078513204415	0.54024897364981	0.711837202458777	5.07584257550641	5.86783854719846	0.0154199734562553
FBgn0034622	BBS9	-0.102023233410652	1.66205896419064	0.0364529183703102	0.848583198651281	1.52031083323487	1.66205896419064	7.75510759654962	0.00535608505899642
FBgn0034646	Rae1	0.0745773929457808	3.63638684204457	0.0645246774477748	0.79948236206804	0.777238260103338	3.63638684204457	6.88001332437372	0.00871649137051346
FBgn0034647	pirk	0.374404311959769	6.06309370936737	0.550183112328014	0.458242884194337	1.15368965001473	6.06309370936737	4.94877782504034	0.0261091195495895
FBgn0034703	CG3045	0.284106423189109	1.84005055270818	0.499297727171145	0.479808857385266	0.805748028120172	1.84005055270818	4.02960997104986	0.0447082757601107
FBgn0034733	CG4752	-0.312152548201647	6.28960477774192	0.901192309276947	0.342462210297058	0.749114032925502	6.28960477774192	4.92368980298218	0.026490882189822
FBgn0034735	CG4610	0.21727647740897	3.40122554464479	0.328103085561588	0.566778200644344	0.822468352754614	3.40122554464479	4.59405925197029	0.0320829453209245
FBgn0034753	CG2852	0.251410191394105	5.98819262603282	1.2264474175364	0.268099044882591	0.476808282972403	5.98819262603282	4.37017323817386	0.036573273514941
FBgn0034784	CG9826	-0.288388488328815	4.34749695577304	0.272814307264906	0.601450128651551	1.29211162599948	4.34749695577304	5.00199951375103	0.0253180533914747
FBgn0034785	CG3649	-0.82512682357064	0.658059096111242	1.40848420013749	0.235308187676831	1.92227080847771	0.658059096111242	7.622125768162	0.00576564854364935
FBgn0034796	CG3700	0.518396113466721	1.13440833662603	0.526366821160927	0.468138341217263	1.69243445670003	1.13440833662603	5.32519738383976	0.0210192279261034
FBgn0034914	CG5554	0.265762180359089	5.82812160150487	0.792117997369963	0.373460457042951	0.880951773877825	5.82812160150487	8.39801662563403	0.00375630628336728
FBgn0034999	Fatp3	-0.0279504279617436	5.80471222050118	0.00803106238569384	0.928592214533139	0.659103706774002	5.80471222050118	4.3134329595334	0.0378125822062747
FBgn0035023	ITP	0.681490350013522	4.74197496728787	2.42411051549516	0.119481044463288	-1.31384082550626	4.74197496728787	9.54606084310542	0.00200378981619958
FBgn0035094	CG9380	0.344444311449135	9.43575040486805	1.63729292753523	0.200697294226959	-0.785050380247503	9.43575040486805	8.87005600898954	0.0028988624724588
FBgn0035099	CG6845	0.0860985535162937	5.03258770418116	0.1006628867449	0.751035589606661	0.628889621745719	5.03258770418116	5.24694762204739	0.0219853046677718
FBgn0035150	Rev1	0.59806841647534	2.77259762721246	3.39023351632748	0.0655836602255574	0.793118220813173	2.77259762721246	5.98107246010094	0.0144602066279234
FBgn0035158	CG13895	-0.451152400088105	3.4949996403912	1.67094597552446	0.196131876747044	0.773416333058344	3.4949996403912	4.74719428382736	0.0293461052502257
FBgn0035232	CG12099	-0.237122197535529	6.79675276759195	1.30386513711881	0.253508417021422	0.777200323408659	6.79675276759195	13.3355866176811	0.000260416522678666
FBgn0035247	Mettl2	0.12748425803392	3.47953655020781	0.166013372263091	0.683679429805069	0.870566537877767	3.47953655020781	7.577921482224	0.00590875342169965
FBgn0035295	Cnb	1.10386648551459	0.834838647849154	2.16855727116834	0.140858328348246	1.49256455514727	0.834838647849154	3.91091411148146	0.0479734967063008
FBgn0035591	CG4611	0.0743510197276732	3.04920406572237	0.0663580872172276	0.796715139490828	0.566244089142964	3.04920406572237	3.85348494553502	0.0496427425703946
FBgn0035689	CG7376	0.62092216560756	2.98373011484686	3.5535839090446	0.0594169861285766	0.791750664218695	2.98373011484686	5.78453436277145	0.0161677801082407
FBgn0035769	CTCF	-0.138592004828139	7.03869575184017	0.28683501798767	0.592255900554256	0.710455629017159	7.03869575184017	7.20984673349642	0.00725046856127705
FBgn0035771	Sec63	-0.22314215237725	6.44356582331869	0.938411775576611	0.332686627305065	0.47842443912359	6.44356582331869	4.18601968471745	0.0407586865169735
FBgn0035854	Dhps	0.264122477111768	2.20370837464043	0.334932197579107	0.562769163481077	1.01601385238748	2.20370837464043	4.85096530977326	0.027630664922928
FBgn0035868	CG7194	0.573538023422577	5.00478479918858	3.54732158237279	0.0596416499893347	-2.02461448357424	5.00478479918858	45.3036943644229	1.68730549327812e-11
FBgn0035887	Jon66Cii	1.85248198300838	3.28823961481001	3.67473525451328	0.0552430263602401	-3.20242631259861	3.28823961481001	11.7469892410415	0.000609417394302159
FBgn0035918	Cdc6	0.937350896670627	0.901801787747595	2.38403599953588	0.122580487851092	1.72765477982277	0.901801787747595	7.9635383135594	0.00477290187396298
FBgn0035977	PGRP-LF	0.0039844226183326	3.65729128796128	0.00013416576250691	0.990758314142337	0.689050549621054	3.65729128796128	3.92361276978755	0.0476124571307654
FBgn0036018	CG3335	0.159512577728722	3.60076847241361	0.285198939536039	0.593313718733037	0.64803969864692	3.60076847241361	4.65468307021338	0.0309689490925499
FBgn0036135	mRpL2	-0.31712163937383	3.43358386191377	1.23163765093295	0.267088790218816	0.6102267141672	3.43358386191377	4.50942542865788	0.0337085623293903
FBgn0036301	CG4069	0.405494746524355	2.10012647943385	1.26625552822682	0.260470317368824	0.75934635962596	2.10012647943385	4.47131514583777	0.0344684512555634
FBgn0036448	mop	0.206583598030208	7.00126722909032	0.957650971088583	0.32777942436652	-0.517952370639022	7.00126722909032	6.18751660209946	0.0128654605924567
FBgn0036463	Reck	0.0945413490527708	1.66903373182271	0.030535042844118	0.861281743044751	1.17008110170527	1.66903373182271	4.54648119423868	0.0329864709138484
FBgn0036503	CG13454	0.544981347891659	3.73135095349685	2.82897193858678	0.0925776056619652	1.07169836456704	3.73135095349685	10.6971209321188	0.00107302388542974
FBgn0036557	mRpS31	-0.140226038574418	4.07495011158778	0.205737245431902	0.650129223628761	0.865142880466818	4.07495011158778	7.54589102336013	0.00601470724066088
FBgn0036750	CG6034	1.18136519218622	0.501809825611365	2.48236357774045	0.115129124170054	2.07292028895334	0.501809825611365	7.4199202923759	0.00645056730728934
FBgn0036837	CG18135	0.396898816628525	7.58369260702687	2.01282145454613	0.155975009049453	-0.893260934162233	7.58369260702687	10.6686180013336	0.00108968501542662
FBgn0036843	Sfxn2	0.0794435904181904	2.73809548546713	0.0394670052845179	0.842526333909495	0.845728607892999	2.73809548546713	4.385521321179	0.0362454061708131
FBgn0036889	CG14100	0.152936177146447	2.22338996613333	0.188662040076548	0.664032530539899	0.980275441417605	2.22338996613333	7.75832197072924	0.00534656107992602
FBgn0036928	Tom20	0.161394432474369	4.6057534184928	0.481782395618555	0.487616072017524	0.599769932049897	4.6057534184928	6.57409124579185	0.0103473820961912
FBgn0037001	ND-39	-0.180694680340742	7.1103244700623	0.443365297436117	0.505502626047169	0.546244605099934	7.1103244700623	3.90970467821597	0.048008032825118
FBgn0037105	S1P	-0.127057221139935	3.58645650837382	0.199344097188629	0.655250793527202	0.635549537346915	3.58645650837382	4.91840410119925	0.026572051600612
FBgn0037186	CG11241	-0.192873437449413	4.8463804202093	0.35316040157723	0.552329532552435	0.662071300560793	4.8463804202093	4.01056949551278	0.0452158754516216
FBgn0037240	Cont	0.320789422899547	4.39532088087656	1.33725979850929	0.247517786919845	0.583183593201512	4.39532088087656	4.38512963922316	0.0362537349507404
FBgn0037248	srl	0.160619289430802	5.75933278173887	0.450400356584872	0.502144892709049	0.511221571234559	5.75933278173887	4.49366879900151	0.0340205918946567
FBgn0037261	CG9775	0.235290219088518	5.32726041530236	0.969042334664117	0.32491913403213	0.54451680292896	5.32726041530236	5.12916509476577	0.0235270420874084
FBgn0037330	mRpL44	0.117313554800787	3.45014360477649	0.173741425965587	0.676807866831807	0.681418159622472	3.45014360477649	5.81340405445199	0.0159044793841379
FBgn0037356	CG12170	0.176652030607209	3.5553890293021	0.310304958601983	0.577493110843795	0.727011525185429	3.5553890293021	5.17458910448978	0.0229195915760336
FBgn0037369	CG2100	0.328967259698276	2.41798832324173	0.842788920735969	0.35860035441913	0.792324124283175	2.41798832324173	4.88261222860676	0.0271285334265601
FBgn0037370	CG1236	0.411519311105334	2.62122615439072	1.30513339228347	0.253277675155035	0.999312049966335	2.62122615439072	7.6136923683027	0.00579267489091996
FBgn0037386	CG1208	-0.0354839444578951	6.58328837486041	0.0146329082709151	0.903717523103865	0.863341569827829	6.58328837486041	8.23485286218043	0.00410935037243077
FBgn0037387	CG1213	0.387246802145054	6.82290112035608	2.0950588416311	0.147776022207445	0.801879463603327	6.82290112035608	8.75834227870536	0.00308189050531891
FBgn0037439	CG10286	0.176634927663658	3.80433336528045	0.308216087135985	0.578776934097325	0.683296777685282	3.80433336528045	4.53750046825963	0.0331599783872708
FBgn0037525	CG17816	0.3785271547977	4.88517598744248	1.27946246410674	0.257999004914302	0.66318275577296	4.88517598744248	3.87168432994898	0.0491072163515712
FBgn0037529	mRpS9	-0.123377958837538	5.37575817125363	0.313260456471296	0.575686296780791	0.438575167333532	5.37575817125363	3.88559419048015	0.0487020262438782
FBgn0037576	Or85a	0.534883745642108	1.95619330319782	0.925840677648122	0.335946059798027	1.72865433817815	1.95619330319782	9.1316981549962	0.00251218431318018
FBgn0037578	PNKP	0.452027309876867	2.17299710710829	1.21628931934548	0.270090105750305	0.998226691145509	2.17299710710829	5.88228570652563	0.0152939550122645
FBgn0037623	CG9801	0.278762887681265	3.57297281707579	0.963771320057798	0.326238521954138	0.92792116098273	3.57297281707579	10.5006998593017	0.00119329338401382
FBgn0037773	CG5359	0.978165789975229	0.828389777317773	2.71590482444745	0.0993526198545096	2.38016193501904	0.828389777317773	15.7997754253825	7.04108651074842e-05
FBgn0037880	CG17726	0.420447276009702	2.81942262949774	0.889593896580969	0.345587381792993	1.17075875685413	2.81942262949774	6.67097145191634	0.00979957597002948
FBgn0037881	GCC88	0.204069277794555	4.09743546472574	0.491370653429852	0.483316523653047	0.62058450933746	4.09743546472574	4.48635286599691	0.0341664944886029
FBgn0037926	Elp1	-0.295777995330671	5.31447084892212	1.01204703766944	0.314412931142344	0.634334382656339	5.31447084892212	4.4762444823292	0.0343691642390522
FBgn0037934	CG6830	0.246574066220589	7.94017810262315	0.837974046433743	0.359976838083518	0.670964204125729	7.94017810262315	6.0488226611829	0.0139155724950957
FBgn0038035		0.129030506576268	4.39254964173421	0.283051890552994	0.594707841018355	0.585386931922661	4.39254964173421	5.7610146988983	0.0163856064569336
FBgn0038082	Ugt37A2	0.397116558606263	6.34246876490723	3.34126195427655	0.067562773157415	-0.572468224887687	6.34246876490723	7.20615306142946	0.00726540557592667
FBgn0038166	CG9588	0.208818401200759	3.48387010284085	0.508450758276516	0.475810281107319	0.685154968811316	3.48387010284085	5.42905917067314	0.0198043459152042
FBgn0038170	CG14367	0.390208816806759	1.20315330697196	0.437502137616281	0.508330537579936	1.42641949335403	1.20315330697196	5.68369235890528	0.0171232956296351
FBgn0038183	CG9286	-0.36252704031909	2.58193593066567	0.989422265050866	0.319883618959835	0.876732125279583	2.58193593066567	5.70663695394416	0.0169008870857244
FBgn0038275	CG3817	0.29282915428979	2.75758862648018	0.534424734108288	0.464752526704962	0.854194361796517	2.75758862648018	4.47250105314663	0.0344445372744957
FBgn0038301	CG6654	-0.464387022421107	3.46593287326852	1.50878303885498	0.219324877789022	1.279674018902	3.46593287326852	10.7351552773252	0.0010511918125556
FBgn0038425	CG14881	0.00761936000132487	1.83740743494541	0.000332016213556052	0.985462300884781	0.989934482946256	1.83740743494541	5.57732823193161	0.0181944591974707
FBgn0038429	CG14882	0.491515116157717	1.85191622944704	1.36264687208717	0.243079281826267	0.936859556929026	1.85191622944704	4.9531419348668	0.0260432971232382
FBgn0038454	CG10324	0.224611806310559	2.69412292895694	0.433852666759831	0.510104533398199	0.712242057940421	2.69412292895694	4.34653229280234	0.0370843825115189
FBgn0038482	CG4053	0.461729443095366	5.9266435141113	2.48621968016459	0.114847285604406	-0.902173995625122	5.9266435141113	9.93839318543093	0.00161866779841572
FBgn0038484	CG5246	0.400611629080618	5.54307480530168	2.33311041533298	0.126648589061795	0.995190852785212	5.54307480530168	13.9127473216065	0.000191495324775664
FBgn0038627	CG7694	0.440056207210233	2.86536774025038	2.03968547519701	0.153241328789362	1.22079320300088	2.86536774025038	15.5101670965057	8.2062681441441e-05
FBgn0038649	PGS1	0.331115847230755	2.81388637192434	0.704319485844886	0.401336079677202	0.944669103872375	2.81388637192434	5.62929614593783	0.0176627221691748
FBgn0038702	CG3739	0.817590018911059	9.30373240481911	1.59966984698985	0.205950004498469	1.56440486904829	9.30373240481911	5.50424307244657	0.0189703891562319
